ut,n_cits,depth,dependence,pub_year
000282048200018,58,1.603448276,1.655172414,2010
000305233900002,58,0.603448276,1.034482759,2012
000306366400009,58,0.827586207,1.362068966,2012
000310964500017,58,0.74137931,3.293103448,2012
000330350700007,58,0.344827586,0.75862069,2013
000335582300002,58,0.982758621,1.465517241,2014
000343729500030,58,0.965517241,2.24137931,2014
000376273700014,58,0.172413793,3.775862069,2016
000171931500009,57,0.929824561,0.771929825,2001
000178254500001,57,0.596491228,1.157894737,2002
000225951500008,57,1.192982456,1.157894737,2004
000229005500007,57,1.473684211,0.315789474,2005
000234603700014,57,1.561403509,2.456140351,2006
000242672200007,57,0.789473684,1.98245614,2006
000250383400002,57,1.105263158,1.298245614,2007
000253644900006,57,2.964912281,0.157894737,2007
000274111600012,57,0.561403509,4.105263158,2010
000296453900006,57,2.105263158,4.192982456,2011
000297398600009,57,0.929824561,0.701754386,2011
000088171500001,56,3.071428571,1.25,2000
000176415400002,56,1.285714286,1.660714286,2002
000180845300005,56,1.571428571,0.928571429,2003
000187351000005,56,2,6.982142857,2004
000241015000001,56,1.696428571,2.339285714,2006
000244509600005,56,1.410714286,1.571428571,2007
000267144200003,56,0.267857143,3.339285714,2009
000268881700008,56,0.535714286,1.232142857,2009
000273115200016,56,1.982142857,2.553571429,2009
000280274400018,56,1.75,0.178571429,2010
000289792600005,56,0.553571429,1.553571429,2011
000306758600010,56,1.071428571,5.857142857,2012
000324395700003,56,0.821428571,2.285714286,2013
000088919400008,55,1.054545455,1.054545455,2000
000167170600007,55,0.509090909,0.763636364,2001
000176317500007,55,1.763636364,2.163636364,2002
000184989800003,55,0.927272727,0.763636364,2003
000208168000001,55,2.109090909,1.218181818,2009
000229209600005,55,0.363636364,0.472727273,2005
000230603800009,55,2.509090909,0.054545455,2005
000234324300007,55,0.945454545,2.2,2006
000243304900017,55,1.163636364,0.636363636,2006
000245788300009,55,1.109090909,0.945454545,2007
000248943100002,55,1.781818182,2.854545455,2007
000258988100007,55,1.527272727,5.854545455,2008
000261950100012,55,1.836363636,2,2009
000265420700011,55,0.290909091,1.581818182,2009
000269220900008,55,0.872727273,0.945454545,2009
000273155100009,55,1.345454545,1.272727273,2010
000274038400017,55,0.454545455,0.781818182,2010
000280019100008,55,1.654545455,2.127272727,2010
000283909100002,55,0.781818182,1.418181818,2010
000285428000003,55,1.981818182,2.436363636,2011
000289792600006,55,0.745454545,0.727272727,2011
000302478200004,55,0.945454545,1.527272727,2012
000322506300002,55,0.618181818,2.872727273,2013
000361769400068,55,0.090909091,0.472727273,2015
000175172000008,54,1.12962963,0.537037037,2002
000176415300003,54,0.648148148,2.203703704,2002
000187351000006,54,1.111111111,0.611111111,2004
000220003600003,54,0.666666667,1.351851852,2004
000252423000008,54,0.907407407,2.018518519,2008
000252874100009,54,0.5,0.722222222,2008
000253644900008,54,1.907407407,2.074074074,2007
000256164100020,54,1.351851852,1.703703704,2008
000258582600013,54,1.981481481,2.611111111,2008
000277111500011,54,1.148148148,0.648148148,2010
000281616200003,54,1.814814815,4.259259259,2010
000282778400009,54,1.018518519,4.814814815,2010
000289106900003,54,1.481481481,2.296296296,2011
000297880200009,54,1.055555556,3.407407407,2011
000308343100002,54,1.703703704,2.055555556,2012
000308581700029,54,1.388888889,3.296296296,2012
000318377100003,54,1.203703704,3.462962963,2013
000322361200013,54,0.685185185,0.314814815,2013
000167187300005,53,3.603773585,1.113207547,2000
000169909700008,53,0.622641509,0.094339623,2001
000181012900010,53,3.169811321,3.962264151,2003
000208907300002,53,1.245283019,1.150943396,2003
000221337500010,53,0.660377358,0.754716981,2004
000226508300002,53,2.018867925,1.037735849,2005
000227240000003,53,0.943396226,0.886792453,2005
000235904000004,53,2.301886792,1.58490566,2006
000245453300010,53,1.41509434,1.150943396,2007
000253257900005,53,1.358490566,1.396226415,2008
000257400200002,53,0.886792453,1.301886792,2008
000265466000012,53,1,0.962264151,2008
000270841800012,53,1.622641509,2.358490566,2009
000276482000010,53,0.716981132,0.622641509,2010
000277539000021,53,0.811320755,3.169811321,2010
000298325300002,53,0.867924528,2.301886792,2012
000303500300010,53,0.981132075,3.735849057,2012
000305233900004,53,0.471698113,2.037735849,2012
000356343600002,53,0.433962264,4.566037736,2015
000088919100003,52,1.769230769,1.480769231,2000
000175172000004,52,1.096153846,1.692307692,2002
000179904000005,52,0.403846154,0.384615385,2003
000180446500002,52,0.923076923,1.326923077,2003
000186335200005,52,0.442307692,0.096153846,2003
000188819900004,52,1.230769231,4.307692308,2004
000227764200016,52,1.634615385,3.076923077,2005
000243714800001,52,0.711538462,0.923076923,2006
000249937200004,52,3.192307692,3.653846154,2007
000253974300011,52,1.653846154,1.173076923,2007
000254813200019,52,2.634615385,2.884615385,2008
000257168200012,52,2.576923077,4.769230769,2008
000259455500007,52,0.865384615,1.057692308,2008
000260730800004,52,2.076923077,3.807692308,2008
000261832300002,52,0.846153846,0.173076923,2008
000264937000007,52,2.480769231,0.442307692,2009
000280274400014,52,0.807692308,1.365384615,2010
000286627500006,52,0.596153846,1.5,2011
000318952900001,52,0.730769231,1.288461538,2013
000345527400002,52,0.423076923,1.75,2014
000089449100014,51,1.941176471,2.764705882,2000
000167213900003,51,2.274509804,0.882352941,2000
000169909700011,51,3.764705882,1.019607843,2001
000174407200007,51,1.529411765,1.058823529,2002
000175902800005,51,1.529411765,0.960784314,2002
000179389900002,51,2.352941176,0.509803922,2002
000180481300002,51,0.62745098,0.647058824,2003
000181238300011,51,0.568627451,1.431372549,2003
000185194400023,51,0.862745098,2.294117647,2003
000208907300005,51,1.745098039,2.37254902,2003
000230910700021,51,0.431372549,0.196078431,2005
000234490500002,51,0.411764706,1.31372549,2006
000251830300006,51,0.745098039,2.156862745,2008
000252821600009,51,0.764705882,0.941176471,2008
000255094900012,51,1.843137255,1.411764706,2008
000256164700006,51,0.882352941,1.666666667,2008
000258171200009,51,1.980392157,3.37254902,2008
000259978600016,51,1.078431373,0.725490196,2008
000260472100005,51,1.176470588,4.607843137,2008
000260903700008,51,1.784313725,2.843137255,2008
000267079500001,51,0.862745098,0.607843137,2009
000274038400011,51,0.68627451,1.294117647,2010
000285292500009,51,0.705882353,2.156862745,2010
000285504600001,51,0.392156863,0.862745098,2010
000305338200014,51,1.882352941,0.921568627,2012
000316046000023,51,0.823529412,2.176470588,2013
000340696600014,51,0.803921569,2.294117647,2014
000343822800013,51,0.490196078,1.098039216,2014
000085565800004,50,0.62,0.32,2000
000088502000085,50,1,1.78,2000
000171753100006,50,0.64,1.18,2001
000182405900030,50,1.14,0.96,2003
000183111500001,50,0.28,1.26,2003
000220823000017,50,0.36,0.32,2004
000221389600005,50,1.46,1.56,2004
000222581200012,50,0.24,0.18,2004
000228452400005,50,1.04,1.72,2005
000228741800002,50,0.54,1.38,2005
000229166900022,50,1.3,0.54,2005
000236639000009,50,1.48,0.6,2006
000237888500008,50,0.86,2.12,2006
000243099100005,50,0.52,0.24,2006
000245453300004,50,2.58,1.86,2007
000246777600010,50,0.7,0.5,2007
000256675900009,50,0.28,1.98,2008
000256839600006,50,1.02,0.94,2008
000258582600010,50,1.1,2.24,2008
000258733800003,50,1.08,0.8,2008
000260903700006,50,1.16,1.02,2008
000261480700019,50,0.68,1.54,2008
000283509500018,50,0.54,2.4,2010
000284585600009,50,0.8,1.88,2010
000292285700005,50,0.42,0.82,2011
000297708000010,50,1.2,3.54,2012
000329319200036,50,1.94,1.2,2014
000362448400001,50,0.78,2.44,2015
000182425300001,49,2.183673469,7.244897959,2003
000220004200006,49,2.469387755,2.816326531,2004
000220823000003,49,0.816326531,1.265306122,2004
000221389600001,49,2.693877551,0.326530612,2004
000222389200004,49,0.87755102,0.102040816,2004
000223167700007,49,0.87755102,0.306122449,2004
000225743500006,49,1.979591837,4.93877551,2004
000232231400005,49,0.918367347,1.12244898,2005
000232641300016,49,0.12244898,0.102040816,2005
000242320200010,49,0.653061224,0.448979592,2006
000243905700008,49,0.755102041,0.489795918,2007
000244509600008,49,1.571428571,2.12244898,2007
000247892600013,49,1.632653061,0.775510204,2007
000252808500001,49,1.306122449,1.428571429,2008
000258255200017,49,0.224489796,2.020408163,2008
000265126100011,49,1.244897959,2.244897959,2008
000268019900004,49,2.306122449,1.857142857,2009
000279151600006,49,1.020408163,1.714285714,2010
000281799000011,49,1.020408163,2.653061224,2010
000285340000002,49,0.102040816,0.530612245,2010
000311390600040,49,0.224489796,0.408163265,2012
000085495700007,48,1.1875,0.8125,2000
000085515700003,48,1.3125,1.354166667,2000
000085945300007,48,2.416666667,1.375,2000
000176002200010,48,0.479166667,0.6875,2002
000183438900003,48,2.166666667,2.1875,2003
000186047400011,48,1.458333333,1.104166667,2003
000186916600005,48,0.958333333,1.770833333,2003
000186999600008,48,0.791666667,0.791666667,2003
000207443600005,48,0.333333333,0.916666667,2006
000208907300006,48,0.6875,1.625,2003
000221389600004,48,1.3125,0.416666667,2004
000224460100007,48,1.3125,1.729166667,2004
000235904000006,48,0.479166667,0.666666667,2006
000250238100013,48,0.895833333,0.458333333,2007
000255122700002,48,1,1.604166667,2008
000257400200010,48,1.833333333,1.395833333,2008
000260094500015,48,1.4375,0.958333333,2008
000262359500005,48,2.333333333,1.645833333,2008
000265463000016,48,2.770833333,3.0625,2008
000268350900002,48,2.375,3.604166667,2009
000269075100010,48,1.229166667,1.520833333,2009
000276340200002,48,0.729166667,1.0625,2010
000288154700004,48,1.270833333,2.291666667,2011
000289792600004,48,1.104166667,4.791666667,2011
000290118600004,48,1.791666667,2.729166667,2011
000298325300015,48,2.395833333,5.604166667,2012
000302158800010,48,1.395833333,0.666666667,2012
000303342100014,48,0.708333333,1.8125,2012
000322000600034,48,0.875,0.583333333,2013
000343609900014,48,0.895833333,2.604166667,2014
000088918500005,47,1.191489362,0.829787234,2000
000088922800007,47,1.021276596,0.808510638,2000
000089449100010,47,0.574468085,0.617021277,2000
000165132100002,47,3.212765957,1.170212766,2000
000173572800002,47,0.361702128,0,2002
000177159600001,47,2.808510638,2.191489362,2002
000179719100003,47,0.617021277,1.85106383,2001
000222569300003,47,0.70212766,2.191489362,2004
000224593400004,47,1.510638298,1.255319149,2005
000229202000005,47,1,1.978723404,2004
000231299000002,47,0.787234043,1.595744681,2005
000231332600017,47,1.595744681,0.957446809,2005
000244658500008,47,0.829787234,0.29787234,2007
000250198400006,47,1.425531915,1.574468085,2007
000252423000013,47,1.680851064,2.127659574,2008
000256249900007,47,0.361702128,0.489361702,2008
000259673300001,47,0.872340426,0.829787234,2008
000271388200020,47,0.404255319,0.382978723,2009
000274107000005,47,2.106382979,1.170212766,2010
000277876300004,47,0.617021277,3.574468085,2010
000284511000009,47,1.255319149,3.680851064,2011
000289019500002,47,1.021276596,0.276595745,2011
000292210200001,47,1.425531915,2.340425532,2011
000298325300006,47,1.29787234,1.659574468,2012
000304523400039,47,2.553191489,5.553191489,2012
000311526500011,47,0.957446809,1.723404255,2012
000364620700003,47,0.382978723,3.659574468,2015
000085804400004,46,5.413043478,3.630434783,2000
000174517000013,46,1.739130435,1.630434783,2002
000175902800002,46,1.260869565,0.826086957,2002
000182558800010,46,0.652173913,0.934782609,2003
000183049000010,46,0.152173913,0.260869565,2003
000185610900002,46,1.934782609,6.108695652,2003
000223100200006,46,1.108695652,0.391304348,2004
000234603700003,46,0.717391304,0.608695652,2006
000235624400001,46,0.782608696,2.413043478,2005
000239601400006,46,0.5,0.217391304,2006
000240284700004,46,1.739130435,2.369565217,2006
000246379400012,46,1.369565217,2.5,2007
000246388200001,46,0.826086957,1.52173913,2007
000249724800019,46,1,0.152173913,2007
000252078200012,46,0.630434783,0.456521739,2007
000253974300005,46,1.282608696,0.782608696,2007
000256675900008,46,0.304347826,1.065217391,2008
000257170200003,46,2.608695652,0.739130435,2008
000257294600001,46,0.673913043,0.760869565,2008
000258211000001,46,0.434782609,1.804347826,2007
000259455500009,46,1.891304348,2.717391304,2008
000261815100001,46,1,1.956521739,2008
000269800900007,46,2,3.369565217,2009
000272700400001,46,2.086956522,0.956521739,2009
000277573400001,46,4.913043478,3.434782609,2010
000280478500001,46,0.847826087,3.239130435,2010
000280529100004,46,1.173913043,0.02173913,2010
000294789800002,46,1.52173913,2.391304348,2010
000299981100017,46,0.304347826,1.543478261,2012
000313841100003,46,2.217391304,0,2013
000314753500029,46,1.934782609,6.5,2013
000335583300007,46,2.369565217,1.673913043,2014
000359021200007,46,1.347826087,3.456521739,2015
000084469300002,45,0.866666667,1.533333333,2000
000166468700006,45,1.111111111,0.822222222,2000
000176002200007,45,1.911111111,1.266666667,2002
000177024800023,45,0.577777778,1.244444444,2002
000208907300001,45,0.533333333,2.888888889,2003
000209455700005,45,1.733333333,0.377777778,2000
000221389600007,45,1.444444444,1.911111111,2004
000227069800001,45,0.933333333,1.977777778,2005
000246963500001,45,0.533333333,0.088888889,2007
000247438000017,45,0.755555556,1.666666667,2007
000249309500002,45,1.755555556,1.844444444,2007
000251426900008,45,2,1.577777778,2007
000251876100004,45,0.955555556,1.666666667,2007
000256839600012,45,1.355555556,1.066666667,2008
000261950100005,45,0.666666667,1.933333333,2009
000267037200001,45,0.844444444,0.8,2009
000270622100005,45,1.777777778,2.777777778,2009
000276499500005,45,0.755555556,2.111111111,2010
000279002000001,45,0.266666667,1.111111111,2010
000289792600010,45,4.066666667,1.4,2011
000292210400021,45,1.288888889,1.466666667,2011
000295521700002,45,1.688888889,2.4,2011
000301038300008,45,1.6,3.422222222,2012
000323437400004,45,1.133333333,4.422222222,2013
000327920400008,45,1.666666667,5.866666667,2013
000327920400016,45,0.244444444,0.911111111,2013
000336668500006,45,0.311111111,0.6,2014
000386128900003,45,0.555555556,2,2016
000167033900001,44,0.363636364,0.454545455,2001
000167664900010,44,2.5,1.477272727,2001
000169909700015,44,0.977272727,0.477272727,2001
000170846300001,44,2.363636364,2.386363636,2001
000170990400003,44,3.272727273,0.704545455,2001
000175409100005,44,0.590909091,0.681818182,2002
000181238300003,44,1.159090909,1.568181818,2003
000220387400010,44,1.272727273,1.204545455,2004
000223282100007,44,0.886363636,1.659090909,2004
000224460100004,44,0.886363636,1,2004
000229072500004,44,1.227272727,0.5,2005
000232641300009,44,0.5,0.045454545,2005
000235889000010,44,0.022727273,0,2006
000242974600017,44,1.045454545,1.113636364,2007
000251077000011,44,1.318181818,0.909090909,2007
000251975000003,44,2.840909091,4.681818182,2007
000255810800001,44,0.522727273,0.727272727,2008
000258582600007,44,1.136363636,1.772727273,2008
000260003800008,44,0.818181818,1.590909091,2008
000266412100002,44,1.75,2.045454545,2009
000274050100001,44,0.295454545,0.954545455,2010
000274926000013,44,1.5,3.863636364,2010
000275970800033,44,0.704545455,1.704545455,2010
000276883900001,44,0.318181818,0.409090909,2010
000278267100014,44,1.136363636,1.659090909,2010
000280409000004,44,1.636363636,3.204545455,2010
000281715300002,44,0.409090909,1.886363636,2010
000282048200016,44,0.886363636,2.295454545,2010
000284231100004,44,0.159090909,1.022727273,2010
000286687300003,44,1.090909091,2.386363636,2011
000287756300006,44,0.954545455,1.477272727,2011
000291032500013,44,3.045454545,1.386363636,2011
000292210200009,44,1.159090909,2.022727273,2011
000297910600007,44,0.454545455,2.022727273,2012
000298265900008,44,0.522727273,0.454545455,2011
000343609900031,44,1.454545455,1.409090909,2014
000349770500012,44,1.340909091,4.954545455,2015
000354489600017,44,0.772727273,2.909090909,2015
000363458100040,44,0.204545455,2.477272727,2015
000168678600012,43,0.372093023,0.813953488,2001
000182354700002,43,0.906976744,0.674418605,2003
000183438900007,43,2.627906977,5.162790698,2003
000188538100009,43,1.279069767,0.162790698,2003
000220823000006,43,0.441860465,1.255813953,2004
